02:24:05.384 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
02:34:52.290 [http-nio-8088-exec-31] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:52.291 [http-nio-8088-exec-27] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.292 [http-nio-8088-exec-31] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.292 [http-nio-8088-exec-33] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:52.292 [http-nio-8088-exec-29] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.292 [http-nio-8088-exec-32] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:52.292 [http-nio-8088-exec-29] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.292 [http-nio-8088-exec-31] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.292 [http-nio-8088-exec-32] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:52.292 [http-nio-8088-exec-33] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:52.292 [http-nio-8088-exec-27] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:52.293 [http-nio-8088-exec-27] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:52.293 [http-nio-8088-exec-31] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:52.293 [http-nio-8088-exec-31] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:52.293 [http-nio-8088-exec-29] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:52.293 [http-nio-8088-exec-29] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:52.295 [http-nio-8088-exec-31] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:52.296 [http-nio-8088-exec-27] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:52.296 [http-nio-8088-exec-33] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:52.296 [http-nio-8088-exec-29] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:52.296 [http-nio-8088-exec-32] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:52.298 [http-nio-8088-exec-31] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:52.304 [http-nio-8088-exec-31] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:52.301 [http-nio-8088-exec-32] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:52.306 [http-nio-8088-exec-32] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:52.306 [http-nio-8088-exec-32] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.306 [http-nio-8088-exec-33] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:52.304 [http-nio-8088-exec-29] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:52.306 [http-nio-8088-exec-29] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:52.304 [http-nio-8088-exec-27] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:52.307 [http-nio-8088-exec-29] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.307 [http-nio-8088-exec-29] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.305 [http-nio-8088-exec-31] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.306 [http-nio-8088-exec-32] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.306 [http-nio-8088-exec-33] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:52.307 [http-nio-8088-exec-27] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:52.307 [http-nio-8088-exec-31] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.308 [http-nio-8088-exec-33] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.308 [http-nio-8088-exec-27] INFO  c.c.l.MyServletRequestListener - request end
02:34:52.308 [http-nio-8088-exec-33] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.308 [http-nio-8088-exec-27] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:52.435 [org.springframework.jms.JmsListenerEndpointContainer#0-1] ERROR o.s.j.l.DefaultMessageListenerContainer - Could not refresh JMS Connection for destination 'activemq.queue' - retrying using FixedBackOff{interval=5000, currentAttempts=126, maxAttempts=unlimited}. Cause: Could not connect to broker URL: tcp://localhost:61616. Reason: java.net.ConnectException: Connection refused
02:34:55.600 [http-nio-8088-exec-35] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:55.600 [http-nio-8088-exec-35] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/products/getAllProducts
02:34:55.608 [http-nio-8088-exec-35] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllProducts，在该方法执行之前执行====
02:34:55.678 [http-nio-8088-exec-35] INFO  c.c.c.common.ProductController - 获取所有商品信息成功
02:34:55.688 [http-nio-8088-exec-35] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:55.688 [http-nio-8088-exec-35] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:55.688 [http-nio-8088-exec-35] INFO  c.c.l.MyServletRequestListener - request end
02:34:55.688 [http-nio-8088-exec-35] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.426 [http-nio-8088-exec-34] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.427 [http-nio-8088-exec-34] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/products/getProductsPaged
02:34:56.436 [http-nio-8088-exec-34] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getProductsPaged，在该方法执行之前执行====
02:34:56.459 [http-nio-8088-exec-36] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.460 [http-nio-8088-exec-36] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/productCategories/getAllProductCategories
02:34:56.465 [http-nio-8088-exec-37] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.470 [http-nio-8088-exec-37] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/brands/getAllBrands
02:34:56.477 [http-nio-8088-exec-36] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllProductCategories，在该方法执行之前执行====
02:34:56.486 [http-nio-8088-exec-37] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllBrands，在该方法执行之前执行====
02:34:56.530 [http-nio-8088-exec-36] INFO  c.c.c.c.ProductCategoryController - 获取所有商品分类信息: [ProductCategory(id=1, name=分类1, description=这是一个示例分类1的描述。, updateTime=2024-07-02 09:52:29, createTime=2024-07-02 09:52:29, isEnabled=false, isDeleted=false), ProductCategory(id=4, name=分类4, description=这是一个示例分类4的描述。, updateTime=2024-07-02 09:52:29, createTime=2024-07-02 09:52:29, isEnabled=false, isDeleted=false), ProductCategory(id=5, name=分类5, description=这是一个示例分类5的描述。, updateTime=2024-07-02 09:52:29, createTime=2024-07-02 09:52:29, isEnabled=false, isDeleted=false), ProductCategory(id=6, name=分类666, description=这是一个示例分类6666的描述。, updateTime=2024-07-02 09:59:05, createTime=2024-07-02 09:59:05, isEnabled=false, isDeleted=false), ProductCategory(id=7, name=分类7, description=这是一个示例分类7的描述。, updateTime=2024-07-02 09:52:29, createTime=2024-07-02 09:52:29, isEnabled=true, isDeleted=false), ProductCategory(id=8, name=分类8, description=这是一个示例分类8的描述。, updateTime=2024-07-02 09:57:31, createTime=2024-07-02 09:57:31, isEnabled=true, isDeleted=false)]
02:34:56.531 [http-nio-8088-exec-34] INFO  c.c.c.common.ProductController - 分页查询商品: {total=13, products=[Product(id=1, name=美大光华标准集成灶, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164034_美大风华标准集成灶.jpg, detailImages=null, description=美大光华标准集成灶 很好用。。。。。。。。。。。。1111, salePrice=1000.0, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=1, updateTime=2024-07-14 13:36:15, createTime=2024-07-02 09:52:13, isAvailable=false, isDeleted=false), Product(id=2, name=美大M908标准, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164226_美大M908标准.png, detailImages=null, description=美大M908标准 很好用。。。。。。。。。。。。, salePrice=992.99, costPrice=592.99, stockQuantity=1002, brand=示例品牌2, categoryId=2, updateTime=2024-07-14 13:35:56, createTime=2024-07-02 09:52:13, isAvailable=false, isDeleted=false), Product(id=3, name=美大M902, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164308_美大M902.png, detailImages=null, description=这是一个示例商品的描述333。, salePrice=993.99, costPrice=593.99, stockQuantity=1002, brand=示例品牌3, categoryId=3, updateTime=2024-07-14 13:35:56, createTime=2024-07-02 10:03:15, isAvailable=false, isDeleted=false), Product(id=5, name=美大M908, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164321_美大M908.png, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:35:56, createTime=2024-07-02 09:59:58, isAvailable=true, isDeleted=false), Product(id=6, name=美大风尚标准库集成灶, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164426_美大风尚标准库集成灶.jpg, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:35:56, createTime=2024-07-02 10:00:45, isAvailable=true, isDeleted=false), Product(id=7, name=美大风尚标准库集成灶, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164426_美大风尚标准库集成灶.jpg, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:35:56, createTime=2024-07-02 10:00:45, isAvailable=true, isDeleted=false), Product(id=10, name=示例商品8, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164426_美大风尚标准库集成灶.jpg, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:36:04, createTime=2024-07-13 15:51:13, isAvailable=true, isDeleted=false), Product(id=11, name=示例商品9, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164426_美大风尚标准库集成灶.jpg, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:36:04, createTime=2024-07-13 15:51:18, isAvailable=true, isDeleted=false), Product(id=12, name=示例商品10, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164426_美大风尚标准库集成灶.jpg, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:36:04, createTime=2024-07-13 15:51:21, isAvailable=true, isDeleted=false), Product(id=13, name=示例商品11, coverImage=http://127.0.0.1:8088/v1/getLatestImage?fileName=admin12_20240707164426_美大风尚标准库集成灶.jpg, detailImages=null, description=这是一个示例商品的描述。, salePrice=99.99, costPrice=59.99, stockQuantity=100, brand=示例品牌, categoryId=4, updateTime=2024-07-14 13:36:04, createTime=2024-07-13 15:51:25, isAvailable=true, isDeleted=false)]}
02:34:56.536 [http-nio-8088-exec-36] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.536 [http-nio-8088-exec-36] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.536 [http-nio-8088-exec-36] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.536 [http-nio-8088-exec-36] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.542 [http-nio-8088-exec-37] INFO  c.c.controller.admin.BrandController - 获取所有品牌信息成功
02:34:56.539 [http-nio-8088-exec-34] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.544 [http-nio-8088-exec-34] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.545 [http-nio-8088-exec-34] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.545 [http-nio-8088-exec-34] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.544 [http-nio-8088-exec-37] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.545 [http-nio-8088-exec-37] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.546 [http-nio-8088-exec-37] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.546 [http-nio-8088-exec-37] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.576 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.576 [http-nio-8088-exec-40] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.576 [http-nio-8088-exec-39] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.576 [http-nio-8088-exec-42] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.576 [http-nio-8088-exec-39] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.576 [http-nio-8088-exec-40] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.576 [http-nio-8088-exec-42] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.576 [http-nio-8088-exec-38] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.579 [http-nio-8088-exec-38] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.579 [http-nio-8088-exec-39] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.581 [http-nio-8088-exec-39] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.583 [http-nio-8088-exec-39] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.584 [http-nio-8088-exec-39] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.584 [http-nio-8088-exec-39] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.576 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.587 [http-nio-8088-exec-40] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.588 [http-nio-8088-exec-42] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.588 [http-nio-8088-exec-38] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.589 [http-nio-8088-exec-43] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.589 [http-nio-8088-exec-43] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.589 [http-nio-8088-exec-41] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.590 [http-nio-8088-exec-42] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.590 [http-nio-8088-exec-42] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.590 [http-nio-8088-exec-42] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.590 [http-nio-8088-exec-42] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.590 [http-nio-8088-exec-40] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.590 [http-nio-8088-exec-40] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.591 [http-nio-8088-exec-40] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.592 [http-nio-8088-exec-40] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.590 [http-nio-8088-exec-38] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.592 [http-nio-8088-exec-43] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.594 [http-nio-8088-exec-38] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.594 [http-nio-8088-exec-41] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.595 [http-nio-8088-exec-41] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.595 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.595 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.595 [http-nio-8088-exec-38] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.596 [http-nio-8088-exec-38] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.597 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.597 [http-nio-8088-exec-43] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.597 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.598 [http-nio-8088-exec-43] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.598 [http-nio-8088-exec-44] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.598 [http-nio-8088-exec-44] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.598 [http-nio-8088-exec-43] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.598 [http-nio-8088-exec-43] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.598 [http-nio-8088-exec-46] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.603 [http-nio-8088-exec-46] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.603 [http-nio-8088-exec-41] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.604 [http-nio-8088-exec-45] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:56.604 [http-nio-8088-exec-45] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:56.604 [http-nio-8088-exec-44] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.605 [http-nio-8088-exec-46] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.606 [http-nio-8088-exec-44] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.607 [http-nio-8088-exec-45] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:56.607 [http-nio-8088-exec-44] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.609 [http-nio-8088-exec-44] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.609 [http-nio-8088-exec-46] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.610 [http-nio-8088-exec-46] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.610 [http-nio-8088-exec-44] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.606 [http-nio-8088-exec-41] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.610 [http-nio-8088-exec-41] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.610 [http-nio-8088-exec-46] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.610 [http-nio-8088-exec-46] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.610 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.610 [http-nio-8088-exec-41] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:56.611 [http-nio-8088-exec-45] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:56.611 [http-nio-8088-exec-45] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:56.611 [http-nio-8088-exec-45] INFO  c.c.l.MyServletRequestListener - request end
02:34:56.611 [http-nio-8088-exec-45] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:57.304 [http-nio-8088-exec-47] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:57.304 [http-nio-8088-exec-47] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:57.305 [http-nio-8088-exec-47] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:57.307 [http-nio-8088-exec-47] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:57.307 [http-nio-8088-exec-47] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:57.307 [http-nio-8088-exec-47] INFO  c.c.l.MyServletRequestListener - request end
02:34:57.307 [http-nio-8088-exec-47] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:57.312 [http-nio-8088-exec-48] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:57.313 [http-nio-8088-exec-48] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/getLatestImage
02:34:57.316 [http-nio-8088-exec-48] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getLatestImage，在该方法执行之前执行====
02:34:57.317 [http-nio-8088-exec-49] INFO  c.c.l.MyServletRequestListener - session id为：null
02:34:57.317 [http-nio-8088-exec-49] INFO  c.c.l.MyServletRequestListener - request url为：http://127.0.0.1:8088/v1/carousels/getAllCarousels
02:34:57.321 [http-nio-8088-exec-48] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:57.321 [http-nio-8088-exec-48] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:57.321 [http-nio-8088-exec-48] INFO  c.c.l.MyServletRequestListener - request end
02:34:57.321 [http-nio-8088-exec-48] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:57.323 [http-nio-8088-exec-49] INFO  c.c.c.Interceptor.MyInterceptor - ====拦截到了方法：getAllCarousels，在该方法执行之前执行====
02:34:57.381 [http-nio-8088-exec-49] INFO  c.c.c.mobile.CarouselController - 获取所有轮播图信息: [Carousel(id=1, imageUrl=http://127.0.0.1:8088/v1/getLatestImage?fileName=88888888_20240701154410_1890x600-1.jpg, redirectUrl=https://example.com, isEnabled=true, createTime=2024-06-29 15:27:04, updateTime=2024-07-01 08:01:01, isDeleted=false)]
02:34:57.384 [http-nio-8088-exec-49] INFO  c.c.c.Interceptor.MyInterceptor - 执行完方法之后进执行(Controller方法调用之后)，但是此时还没进行视图渲染
02:34:57.384 [http-nio-8088-exec-49] INFO  c.c.c.Interceptor.MyInterceptor - 整个请求都处理完咯，DispatcherServlet也渲染了对应的视图咯，此时我可以做一些清理的工作了
02:34:57.386 [http-nio-8088-exec-49] INFO  c.c.l.MyServletRequestListener - request end
02:34:57.386 [http-nio-8088-exec-49] INFO  c.c.l.MyServletRequestListener - request域中保存的name值为：测试自定义事件监听器
02:34:57.402 [http-nio-8088-exec-50] INFO  c.c.l.MyServletRequestListener - session id为：null
